"Latest: Time (min)";"Latest: Temperatur metall (°C)";"Latest: Temperatur svart (°C)"
11,5666666667;24,0605285282;25,4380210641
11,5833333333;24,0561749731;25,4249779536
11,6;24,053272586;25,410485539
11,6166666667;24,0503701852;25,3916452857
11,6333333333;24,0402116744;25,3757034278
11,65;24,0315042451;25,3612107428
11,6666666667;24,0315042451;25,3539643683
11,6833333333;24,0227966912;25,3496165332
11,7;24,014089012;25,3278772374
11,7166666667;24,0097351253;25,3075870411
11,7333333333;23,9981246062;25,3003404972
11,75;23,9879652167;25,2858473359
11,7666666667;23,9850625021;25,2757020634
11,7833333333;23,9836111395;25,2597593908
11,8;23,9821597733;25,2583100507
11,8166666667;23,9792570303;25,2481646399
11,8333333333;23,9690973172;25,2322217446
11,85;23,9618402717;25,2162787154
11,8666666667;23,9603888518;25,1988861626
11,8833333333;23,9560345706;25,1858416375
11,9;23,9458744544;25,1858416375
11,9166666667;23,9415200644;25,1684487862
11,9333333333;23,9299081975;25,1583028746
11,95;23,9197476217;25,1423591751
11,9666666667;23,9168445669;25,1278647683
11,9833333333;23,9095868654;25,1148196903
12;23,9066837589;25,1003250321
12,0166666667;23,8994259276;25,0901786904
12,0333333333;23,8907164071;25,0785827882
12,05;23,8878132037;25,0669867961
12,0666666667;23,8878132037;25,0655372906
12,0833333333;23,8863615964;25,0553907124
12,1;23,8791035035;25,0408954771
12,1166666667;23,8747486026;25,0292991825
12,1333333333;23,8703936677;25,0119045598
12,15;23,8631353673;24,9974088721
12,1666666667;23,8602320206;24,9887113845
12,1833333333;23,8544252815;24,9727658424
12,2;23,8486184813;24,9713162381
12,2166666667;23,8384564338;24,9626185779
12,2333333333;23,8399081663;24,9408741691
12,25;23,8326494649;24,8988339019
12,2666666667;23,8282941977;24,8756386437
12,2833333333;23,8181317723;24,8669403036
12,3;23,8108727805;24,8538926704
12,3166666667;23,7992581906;24,8451941654
12,3333333333;23,7934508016;24,8234476084
12,35;23,7905470835;24,8074998615
12,3666666667;23,7890952185;24,8060500548
12,3833333333;23,7803839459;24,801700623
12,4;23,7745763516;24,7901020523
12,4166666667;23,7687686937;24,7799531996
12,4333333333;23,7673167693;24,7698042494
12,45;23,7673167693;24,7495060528
12,4666666667;23,7658648409;24,7379069035
12,4833333333;23,7600570873;24,7292074547
12,5;23,7527973053;24,7176080724
12,5166666667;23,7469894075;24,7074585022
12,5333333333;23,736825431;24,7060085551
12,55;23,7310173555;24,6944089012
12,5666666667;23,7252092151;24,6842590909
12,5833333333;23,720853067;24,6770091612
12,6;23,7164968822;24,6610591225
12,6166666667;23,7106885785;24,6567090654
12,6333333333;23,7063323078;24,6422087298
12,65;23,7005238892;24,6291582347
12,6666666667;23,696167532;24,6161075546
12,6833333333;23,6918111377;24,6103071924
12,7;23,690358998;24,595806124
12,7166666667;23,6801939039;24,590005631
12,7333333333;23,6743851872;24,5885555018
12,75;23,6714808039;24,5769543833
12,7666666667;23,6714808039;24,5595524187
12,7833333333;23,6685764038;24,5479509156
12,8;23,6627675534;24,5392496857
12,8166666667;23,6613153303;24,5290981388
12,8333333333;23,6569586359;24,5203967162
12,85;23,6511496511;24,5160459712
12,8666666667;23,6453405988;24,5102449427
12,8833333333;23,6438883252;24,4971924812
12,9;23,6366268934;24,492841615
12,9166666667;23,6322699834;24,4841398137
12,9333333333;23,6221037109;24,4725372679
12,95;23,6162943183;24,4652855927
12,9666666667;23,6061277161;24,4536827766
12,9833333333;23,6032229339;24,4391790197
13;23,6003181344;24,4275758231
13,0166666667;23,6003181344;24,4203237381
13,0333333333;23,5988657282;24,4188733131
13,05;23,5959609028;24,410170706
13,0666666667;23,5916036322;24,3985670777
13,0833333333;23,5843414277;24,394215672
13,1;23,5785315859;24,3768098014
13,1166666667;23,5756266388;24,3666561922
13,1333333333;23,5712691853;24,3521507981
13,15;23,5698166921;24,3463485614
13,1666666667;23,5625541601;24,3361945377
13,1833333333;23,5596491166;24,3274909774
13,2;23,5480287662;24,3231391584
13,2166666667;23,5393133177;24,3100835452
13,2333333333;23,5364081327;24,3042809749
13,25;23,5305977092;24,3013796723
13,2666666667;23,5262398448;24,2970276963
13,2833333333;23,5247872144;24,2897743442
13,3;23,5189766481;24,2767181242
13,3166666667;23,510260664;24,2723659974
13,3333333333;23,5088079843;24,263661663
13,35;23,5044499181;24,2477034355
13,3666666667;23,5029972203;24,2331956374
13,3833333333;23,4986390999;24,2273924326
13,4;23,4957336636;24,2244908117
13,4166666667;23,4884699938;24,2085316761
13,4333333333;23,485564494;24,2056299747
13,45;23,4812062103;24,2041791194
13,4666666667;23,4797534399;24,1954739216
13,4833333333;23,478300665;24,1795140985
13,5;23,478300665;24,170808579
13,5166666667;23,4739423129;24,1592010412
13,5333333333;23,4666783011;24,1519462258
13,55;23,4637726643;24,1417893489
13,5666666667;23,4579613356;24,1330833279
13,5833333333;23,4550556436;24,1330833279
13,6;23,4521499331;24,1272792487
13,6166666667;23,4492442042;24,1185730316
13,6333333333;23,4434326909;24,1098666962
13,65;23,4376211035;24,1055134838
13,6666666667;23,4332623642;24,0953558722
13,6833333333;23,4230918093;24,0866492179
13,7;23,41873293;24,0808447146
13,7166666667;23,41873293;24,0735890099
13,7333333333;23,4100150449;24,0561749731
13,75;23,4085620476;24,0431141232
13,7666666667;23,4042030275;24,0387604448
13,7833333333;23,4012969905;24,0373092118
13,8;23,3925787662;24,0300529948
13,8166666667;23,3867665221;24,0213454201
13,8333333333;23,3853134491;24,014089012
13,85;23,3824072891;24,0097351253
13,8666666667;23,3824072891;24,001027257
13,8833333333;23,3809542019;23,9850625021
13,9;23,3809542019;23,974902889
13,9166666667;23,3780480133;23,9661945098
13,9333333333;23,3707824583;23,9618402717
13,95;23,366423068;23,9545831362
13,9666666667;23,3591573216;23,9429715314
13,9833333333;23,3562509894;23,9415200644
14;23,3489850748;23,9386171196
14,0166666667;23,3431722563;23,9328111862
14,0333333333;23,3417190396;23,9211991436
14,05;23,3388125917;23,9182960962
14,0666666667;23,3329996377;23,9095868654
14,0833333333;23,3286398712;23,8994259276
14,1;23,3257333359;23,8950711841
14,1166666667;23,3213734965;23,8907164071
14,1333333333;23,3141069997;23,87620024
14,15;23,3126536857;23,8689420152
14,1666666667;23,3112003667;23,8558769719
14,1833333333;23,3112003667;23,8486184813
14,2;23,3097470429;23,8442633411
14,2166666667;23,3068403806;23,8370046973
14,2333333333;23,3068403806;23,8268424343
14,25;23,3010269969;23,8224871208
14,2666666667;23,2966669075;23,8210353418
14,2833333333;23,2966669075;23,819583559
14,3;23,290853386;23,8094209704
14,3166666667;23,2879465956;23,8007100281
14,3333333333;23,2821329555;23,7861914768
14,35;23,2792261056;23,7774801566
14,3666666667;23,2719588942;23,7731244431
14,3833333333;23,2705054369;23,7702206141
14,4;23,2675985076;23,7600570873
14,4166666667;23,2661450354;23,7527973053
14,4333333333;23,2603310968;23,7469894075
14,45;23,2574240974;23,7382774398
14,4666666667;23,2545170781;23,7281132934
14,4833333333;23,2487029792;23,7252092151
14,5;23,2428887999;23,7252092151
14,5166666667;23,2312601994;23,7223051204
14,5333333333;23,2312601994;23,7179489479
14,55;23,2283529987;23,7077844021
14,5666666667;23,2210849083;23,7034281067
14,5833333333;23,2196312749;23,6990717743
14,6;23,2167239931;23,696167532
14,6166666667;23,2152703445;23,6801939039
14,6333333333;23,2152703445;23,6714808039
14,65;23,2138166908;23,6613153303
14,6666666667;23,2094556992;23,6540541519
14,6833333333;23,2094556992;23,6540541519
14,7;23,2080020251;23,6540541519
14,7166666667;23,1978261635;23,6496973944
14,7333333333;23,1949187283;23,6380791882
14,75;23,193465003;23,6308176715
14,7666666667;23,190557537;23,6264607104
14,7833333333;23,1876500505;23,6206513692
14,8;23,1832887821;23,6119372289
14,8166666667;23,180381244;23,6017705363
14,8333333333;23,1789274672;23,59305606
14,85;23,170204698;23,5843414277
14,8666666667;23,162935581;23,5814365155
14,8833333333;23,157120194;23,5770791145
14,9;23,1542124692;23,5698166921
14,9166666667;23,1498508429;23,5611016406
14,9333333333;23,1469430659;23,5567440555
14,95;23,1425813611;23,5509338803
14,9666666667;23,1411274491;23,5422184849
14,9833333333;23,1382196092;23,5364081327
15;23,1353117484;23,5335029299
15,0166666667;23,1309499178;23,5335029299
15,0333333333;23,1265880397;23,5305977092
15,05;23,1236800947;23,5247872144
15,0666666667;23,1193181376;23,5146186763
15,0833333333;23,1193181376;23,5117133393
15,1;23,1193181376;23,5073553001
15,1166666667;23,1178641413;23,501544518
15,1333333333;23,1193181376;23,4957336636
15,15;23,1178641413;23,4826589761
15,1666666667;23,1120481032;23,4739423129
15,1833333333;23,1033238871;23,465225485
15,2;23,1047779364;23,462319839
15,2166666667;23,1018698324;23,4594141746
15,2333333333;23,0960535607;23,4477913329
15,25;23,0960535607;23,4405269065
15,2666666667;23,0931453928;23,4376211035
15,2833333333;23,0916913009;23,4376211035
15,3;23,087328993;23,436168195
15,3166666667;23,084420761;23,4332623642
15,3333333333;23,0829666369;23,4274506465
15,35;23,0771500872;23,415826987
15,3666666667;23,0727876184;23,4042030275
15,3833333333;23,0727876184;23,3983909346
15,4;23,069879279;23,3896726536
15,4166666667;23,0655167296;23,3867665221
15,4333333333;23,0655167296;23,3824072891
15,45;23,0611541315;23,3780480133
15,4666666667;23,0567914849;23,3707824583
15,4833333333;23,0524287895;23,3678762028
15,5;23,045157522;23,366423068
15,5166666667;23,0393404102;23,366423068
15,5333333333;23,0335232112;23,3606104804
15,55;23,0320688979;23,3518914551
15,5666666667;23,0262515897;23,3475318775
15,5833333333;23,0262515897;23,3431722563
15,6;23,021888551;23,3359061244
15,6166666667;23,0175254631;23,3329996377
15,6333333333;23,0175254631;23,3286398712
15,65;23,0146167103;23,3228267812
15,6666666667;23,0087991388;23,3184669124
15,6833333333;23,0073447321;23,3155603088
15,7;23,0044359023;23,3068403806
15,7166666667;22,9986181763;23,2995736387
15,7333333333;22,9986181763;23,2879465956
15,75;22,9986181763;23,2821329555
15,7666666667;22,997163731;23,2748657937
15,7833333333;22,997163731;23,2734123464
15,8;22,9942548238;23,2705054369
15,8166666667;22,9913458944;23,2705054369
15,8333333333;22,9928003619;23,2705054369
15,85;22,9840734739;23,2646915582
15,8666666667;22,9782554374;23,2530635609
15,8833333333;22,9738918516;23,2501565115
15,9;22,9709827664;23,2472494419
15,9166666667;22,9666190968;23,2414352425
15,9333333333;22,9622553768;23,23707454
15,95;22,9608007923;23,2312601994
15,9666666667;22,9578916064;23,2239921597
15,9833333333;22,9520731673;23,2138166908
16;22,9506185434;23,206548346
16,0166666667;22,9477092789;23,1992798733
16,0333333333;22,9462546381;23,1949187283
16,05;22,9433453398;23,193465003
16,0666666667;22,9389813499;23,1861962995
16,0833333333;22,9331626175;23,1832887821
16,1;22,9317079203;23,1760198982
16,1166666667;22,9287985088;23,1745661059
16,1333333333;22,9273437946;23,1745661059
16,15;22,9273437946;23,1731123084
16,1666666667;22,9258890747;23,1672970668
16,1833333333;22,9258890747;23,1585740485
16,2;22,9244343491;23,1556663342
16,2166666667;22,9229796178;23,1498508429
16,2333333333;22,9200701382;23,148396957
16,25;22,9186153899;23,1396735318
16,2666666667;22,9157058761;23,1367656815
16,2833333333;22,9113415628;23,1324038666
16,3;22,904067593;23,1251340699
16,3166666667;22,904067593;23,1236800947
16,3333333333;22,9026127818;23,1178641413
16,35;22,901157965;23,1149561329
16,3666666667;22,8982483141;23,1033238871
16,3833333333;22,8953386403;23,0931453928
16,4;22,8909740865;23,0858748797
16,4166666667;22,885154601;23,0800583728
16,4333333333;22,886609481;23,0771500872
16,45;22,8822448237;23,0756959363
16,4666666667;22,8793350233;23,0669709181
16,4833333333;22,8764251998;23,0626083363
16,5;22,8764251998;23,0582457058
16,5166666667;22,8749702794;23,0567914849
16,5333333333;22,8720604213;23,0538830267
16,55;22,8720604213;23,0538830267
16,5666666667;22,8647856746;23,0509745468
16,5833333333;22,8633307078;23,0466117864
16,6;22,856055787;23,0407946963
16,6166666667;22,8516907647;23,0335232112
16,6333333333;22,8502357456;23,0262515897
16,65;22,84732569;23,0189798312
16,6666666667;22,8458706534;23,0117079355
16,6833333333;22,8385953827;23,0073447321
16,7;22,8371403111;23,0058903199
16,7166666667;22,8327750609;23,0015270503
16,7333333333;22,8313199657;22,9957092802
16,75;22,8298648647;22,9898914214
16,7666666667;22,8298648647;22,9855279691
16,7833333333;22,8298648647;22,9826189731
16,8;22,8298648647;22,9826189731
16,8166666667;22,8284097578;22,9826189731
16,8333333333;22,8284097578;22,9811644668
16,85;22,8254995265;22,9768009144
16,8666666667;22,8196789931;22,9666190968
16,8833333333;22,818223845;22,9637099558
16,9;22,8153135312;22,9593462022
16,9166666667;22,8124031938;22,9578916064
16,9333333333;22,8094928327;22,9535277855
16,95;22,8109480162;22,9520731673
16,9666666667;22,8036720395;22,9447999918
16,9833333333;22,8051272467;22,9375266753
17;22,8036720395;22,9331626175
