"Latest: Time (min)";"Latest: Temperatur metall (°C)";"Latest: Temperatur svart (°C)"
8,06666666667;25,5785935932;30,6430142895
8,08333333333;25,565550993;30,6020113472
8,1;25,5568559056;30,5595516025
8,11666666667;25,5481608011;30,5156357814
8,13333333333;25,5264229603;30,4658743223
8,15;25,5177277908;30,4380709461
8,16666666667;25,5162785939;30,3941773873
8,18333333333;25,5090326013;30,3473663005
8,2;25,4988881875;30,310801336
8,21666666667;25,4901929527;30,2713172249
8,23333333333;25,4684547689;30,24061167
8,25;25,4568610117;30,1938294403
8,26666666667;25,4452672116;30,1572868099
8,28333333333;25,4380210641;30,1119811698
8,3;25,4249779536;30,0783724285
8,31666666667;25,4206302371;30,0447680111
8,33333333333;25,4148332712;29,9965604618
8,35;25,4017900538;29,9585849102
8,36666666667;25,3945437948;29,9176941663
8,38333333333;25,382949739;29,8811897862
8,4;25,3742541631;29,8505298739
8,41666666667;25,3655585572;29,8052762314
8,43333333333;25,3481672531;29,7746247199
8,45;25,3351236919;29,7293833615
8,46666666667;25,3249786492;29,692903652
8,48333333333;25,310485652;29,6651821826
8,5;25,3032391177;29,6199581287
8,51666666667;25,3003404972;29,5761995908
8,53333333333;25,2959925592;29,5455724802
8,55;25,2814993681;29,5018249303
8,56666666667;25,2655567409;29,4755794587
8,58333333333;25,2539620239;29,4405890312
8,6;25,2438165906;29,402687252
8,61666666667;25,2307723839;29,364790123
8,63333333333;25,22497493;29,3196110941
8,65;25,2148293423;29,2933810785
8,66666666667;25,2061330798;29,2598680902
8,68333333333;25,201784933;29,2132471299
8,7;25,1945379982;29,185569098
8,71666666667;25,1814934411;29,140415205
8,73333333333;25,1756958288;29,1141996334
8,75;25,1583028746;29,0792487244
8,76666666667;25,145258041;29,0413893082
8,78333333333;25,136561428;29,0137254602
8,8;25,132213104;28,9729617163
8,81666666667;25,1293142149;28,9336583192
8,83333333333;25,1119207694;28,8987256297
8,85;25,1075723781;28,8725283511
8,86666666667;25,0945271308;28,8274152624
8,88333333333;25,082931262;28,8026781903
8,9;25,0669867961;28,7633932995
8,91666666667;25,0611887658;28,7299316483
8,93333333333;25,0524916771;28,7052010275
8,95;25,0423450073;28,6775628185
8,96666666667;25,0350973417;28,6339275723
8,98333333333;25,0235009992;28,6092030996
9;25,016253236;28,5684838117
9,01666666667;25,01335412;28,5394011473
9,03333333333;25,0061063033;28,5146825286
9,05;24,9945097159;28,4797882027
9,06666666667;24,9872617978;28,4405356077
9,08333333333;24,9785642438;28,417276549
9,1;24,964068192;28,372215754
9,11666666667;24,9510216062;28,3446001861
9,13333333333;24,9408741691;28,3213463327
9,15;24,9350755969;28,2951872207
9,16666666667;24,9249280304;28,254498332
9,18333333333;24,9176797175;28,229796161
9,2;24,9162300498;28,1920189599
9,21666666667;24,9075320072;28,1571504401
9,23333333333;24,8944848256;28,1310007544
9,25;24,8698397576;28,106305154
9,26666666667;24,8364955934;28,0685378706
9,28333333333;24,8248973921;28,0351307945
9,3;24,8118492701;28,0118924237
9,31666666667;24,8002508085;27,9784891582
9,33333333333;24,7959013533;27,9189496458
9,35;24,7843027197;27,8797444275
9,36666666667;24,7712541054;27,857965006
9,38333333333;24,761105071;27,8274753003
9,4;24,7509559372;27,7882767574
9,41666666667;24,7480561663;27,7694043762
9,43333333333;24,7451563873;27,7403711835
9,45;24,7335571884;27,7098879273
9,46666666667;24,7263076217;27,6736004334
9,48333333333;24,7205079306;27,6518290143
9,5;24,7060085551;27,614093769
9,51666666667;24,6929589348;27,5865194981
9,53333333333;24,6842590909;27,5662024042
9,55;24,6784591515;27,5371791305
9,56666666667;24,6697591767;27,5067061225
9,58333333333;24,6567090654;27,4834895597
9,6;24,6538090162;27,457371911
9,61666666667;24,6523589883;27,4138447701
9,63333333333;24,6451088149;27,3891806278
9,65;24,6320583607;27,3630666105
9,66666666667;24,6306082988;27,3413056699
9,68333333333;24,6190077218;27,3079401791
9,7;24,608857096;27,2818291216
9,71666666667;24,6016065794;27,2644222611
9,73333333333;24,5972562413;27,2238078132
9,75;24,5769543833;27,1976996565
9,76666666667;24,5668032794;27,1788443052
9,78333333333;24,5581022393;27,1498369404
9,8;24,5537516866;27,1193803186
9,81666666667;24,5436003116;27,0990765239
9,83333333333;24,5348990375;27,0729723595
9,85;24,5334488166;27,0396181844
9,86666666667;24,5247474387;27,0062652636
9,88333333333;24,517496222;26,9932144549
9,9;24,5073444134;26,96711339
9,91666666667;24,492841615;26,9395630504
9,93333333333;24,4884907259;26,9076636391
9,95;24,4768882419;26,8844647132
9,96666666667;24,4667359329;26,8569166775
9,98333333333;24,4638352498;26,830819212
10;24,4609345563;26,8032725802
10,0166666667;24,4580338523;26,7887746324
10,0333333333;24,4478813056;26,7641285539
10,05;24,4391790197;26,7278852851
10,0666666667;24,4304766383;26,7133882907
10,0833333333;24,4203237381;26,6916431257
10,1;24,4174228853;26,6583012816
10,1166666667;24,4116211472;26,6293090808
10,1333333333;24,4043689136;26,6075653478
10,15;24,3869632742;26,5974183919
10,1666666667;24,3724582713;26,5684274979
10,1833333333;24,3666561922;26,5336391991
10,2;24,3652056655;26,5118969251
